x,y,timestamp
12091,2083,926.951
6407,13579,1025.525
6098,12623,1047.209
12057,2636,1125.498
12536,1920,1137.404
12502,1953,1140.612
12769,2167,1142.971
7172,12442,1201.837
5958,9922,1217.812
6308,9904,1229.449
7262,10059,1234.653
6159,10432,1241.888
3424,13480,262.623
3423,11758,354.032
12503,3226,379.01
7636,7898,449.308
1402,10082,486.228
11098,5689,555.652
10065,5867,558.945
10026,6384,561.126
834,11008,599.312
2584,12306,643.338
13766,5379,648.682
13756,3187,665.171
6985,9516,721.591
6684,9237,727.064
10737,1141,747.234
6544,13840,858.376
6862,8300,873.325
7551,8058,880.597
8287,6516,882.629
9278,2036,937.225
12052,7018,1007.614
12134,7188,1008.886
13744,6754,1045.657
13910,7058,1063.371
937,11154,1064.322
1130,11504,1065.663
13580,5878,1084.028
7237,11743,1113.88
8873,10531,1136.386
10651,12219,1143.624
8152,11738,1146.993
9874,10956,1172.188
11936,6890,1176.712
9139,9750,1201.547
13816,7161,1251.032
13747,7107,1253.196
12095,2307,200.941
13416,3269,346.297
13333,3530,354.167
1405,11270,358.715
6824,7258,425.289
13074,2910,449.912
13343,4570,497.429
12709,2787,565.383
7343,7473,602.578
13032,3460,629.483
13487,3373,698.878
5770,7529,743.545
2864,13423,773.27
1197,10297,787.087
13165,4156,828.3
8124,8069,835.435
13262,3180,954.157
13057,3213,955.953
12951,5128,979.763
13232,8439,1009.044
7030,7156,1101.35
8036,7712,1107.341
8871,9147,1134.231
9973,10181,1227.745
9250,9383,1230.887
10042,8425,1238.874
8426,8561,1241.46
9639,9713,1251.637
11081,8793,1319.87
8452,8912,1328.164
11011,11459,1364.041
11136,10907,1365.775
11092,10640,1382.353
12102,6832,78.384
1742,11221,222.749
13631,4713,401.498
2556,12623,429.151
4034,9629,479.847
6360,9356,485.977
6486,9115,489.652
13442,3168,546.493
13555,3441,548.545
13088,3185,600.748
9328,7143,602.471
12866,2617,673.699
10942,5486,738.513
10769,5329,745.873
11404,6237,746.524
8059,10043,816.387
3698,13214,838.075
9387,9429,895.497
5888,12394,902.244
7055,13234,909.133
9221,9188,975.283
9253,9181,976.11
12495,11659,1057.66
11472,11210,1058.055
12072,11545,1060.28
13186,12526,1155.404
13094,12426,1158.391
13426,12613,1161.945
13632,12912,1164.674
13917,13166,1165.851
13905,13556,1178.261
8296,4808,43.95
8909,5635,150.45
6004,4884,163.534
13914,4302,314.975
4733,13815,322.314
3691,12933,331.134
3061,9517,439.787
1109,11158,468.467
1891,12271,565.78
4426,13461,670.071
12068,3203,671.534
2870,13487,678.089
12902,3020,683.499
11091,1686,684.344
12153,2097,691.811
14031,4262,702.625
13637,3262,711.422
12087,1283,829.308
11450,1819,837.133
924,11758,837.951
11829,1443,840.389
1618,11230,843.125
9910,3008,927.468
5601,6151,954.59
6138,4868,976.917
4670,5500,997.541
2988,2755,1020.029
12662,2953,1102.41
3727,4206,1103.988
3150,10762,1117.819
3422,2309,1118.182
761,991,1172.739
524,1748,1176.607
2680,671,1195.816
1930,564,1201.556
1906,906,1202.341
2212,1389,1214.598
13621,3736,152.577
11600,3206,179.427
12797,1727,224.231
7324,12139,233.249
8375,8036,290.64
3428,12906,385.044
6936,12882,451.111
14021,4337,470.014
13490,3332,471.027
13042,3229,471.216
2383,12403,545.925
4628,14046,667.642
3135,13413,675.353
13110,4914,702.631
8460,8275,728.64
3118,11667,744.479
4711,13987,782.076
9492,8793,808.164
12424,6118,825.103
8176,7712,848.397
8695,8975,867.223
13793,9555,989.539
11978,7498,1003.664
12545,7415,1006.811
12472,7456,1008.094
13436,10839,1039.86
12754,10854,1049.867
10020,13376,1076.315
10333,11065,1089.685
11175,10665,1091.225
9953,9574,1094.076
10493,10457,1104.368
9488,8805,1125.642
10095,13222,1178.941
9970,13315,1179.073
11034,10500,1194.026
13064,12478,1238.377
7787,7431,307.846
6055,6181,396.324
8087,8287,498.733
8169,7001,512.223
8352,5779,520.714
6757,7039,529.943
12998,2735,624.048
6464,6500,667.437
963,3459,675.844
8937,4296,719.22
8178,790,733.796
7577,3097,889.769
8156,3500,894.237
7457,3438,896.935
8278,3464,897.326
2474,1451,972.717
4441,734,978.252
4174,2157,979.725
2605,2359,1008.465
5406,1245,1038.287
2396,1815,1056.96
1366,2787,1067.047
1812,1028,1093.161
2171,724,1101.182
1730,11079,168.379
13114,3518,239.464
2872,12264,240.952
7855,8327,244.526
13440,3769,256.645
6322,6651,348.66
12973,2957,375.034
11688,1965,400.585
11736,1972,419.845
4510,14052,464.667
3234,13824,552.253
12518,7396,556.874
7895,13642,597.939
12128,13266,621.388
13010,12184,643.107
12059,12913,664.815
12100,12806,665.063
12259,12759,674.005
12354,12069,727.21
13571,13995,754.395
13166,12432,762.604
11914,1409,234.017
5180,9092,290.769
3007,11056,294.675
8594,8874,306.183
13472,2828,358.602
8354,8416,434.77
1944,12363,458.573
13725,3420,471.32
8537,8330,585.509
1821,11927,667.729
10640,1314,669.947
10915,1186,675.715
3638,13117,681.657
8081,10130,769.431
7168,8803,776.759
13362,3868,823.086
12350,2824,889.299
1595,10856,894.369
13438,3172,987.365
4095,9791,988.722
8242,7541,1004.757
10988,4606,1038.085
8286,8176,1131.968
12891,2032,1135.415
13401,3464,1138.288
13977,5043,1175.348
13857,7437,1257.566
9151,9987,1301.083
7596,7261,1325.591
7816,7302,1326.053
9264,9331,1331.439
4984,8471,1375.481
6519,9093,1392.666
8467,10126,1399.928
10027,10699,1413.626
10393,7878,1457.457
9681,6354,1500.938
10047,7270,1503.649
10174,9613,1510.169
7313,12293,1580.401
8763,12843,1605.582
6081,12558,1608.827
8178,10307,1618.797
9114,9496,1638.519
8717,10041,1639.785
6753,12956,1731.497
8420,13890,1742.643
9518,12889,1749.698
7119,7615,1767.349
9226,8704,1802.778
10880,10413,1852.738
10556,10388,1852.775
10326,10455,1903.388
10742,9850,1904.506
10291,8040,1927.975
11112,9689,1937.095
7572,10018,1974.237
3787,10124,1984.626
4690,10683,1986.15
13222,9256,2113.759
12401,6273,2120.943
12051,6653,2123.681
12393,6030,2129.59
12729,6064,2129.59
11943,5171,2138.91
12226,5010,2141.709
13827,4848,2156.809
13898,5260,2198.664
13810,6162,2205.563
8984,8662,2268.798
6279,4937,2282.829
11812,6555,2290.196
12153,8423,2381.471
7693,10268,2384.178
10949,8594,2385.128
11726,6804,2417.86
10489,5483,2418.955
11472,5958,2429.89
11765,5727,2430.022
11370,5723,2431.398
8932,4841,2472.025
5807,7242,2566.25
4434,9162,2572.744
5009,8606,2573.648
4642,8242,2576.665
5417,8728,2581.23
5179,8641,2582.596
4929,8511,2583.905
6263,9362,2588.095
12551,12137,2678.644
6224,9698,2740.515
6558,9808,2741.846
6306,10163,2743.083
6304,10172,2744.592
10987,10488,2767.354
10049,11095,2771.817
13060,10324,2798.287
3446,9121,2867.596
5200,10354,2877.506
5340,10434,2881.9
4437,11936,2889.652
6025,13378,2895.341
9927,9152,59.384
11245,5314,79.37
11486,6419,85.182
11236,1631,159.114
11797,2558,191.604
11829,2413,192.387
11318,1850,380.13
12920,3396,442.277
13780,4002,445.205
10728,1792,452.389
11029,898,461.487
11780,1365,469.451
12147,2151,471.215
1199,11853,605.986
13451,3946,611.171
14122,4484,648.839
11989,2685,711.966
12088,1993,762.883
12201,1468,768.258
11200,1320,888.573
3892,13325,965.396
7090,11072,972.73
13572,4908,1012.198
12151,7565,1054.58
7555,9801,1105.288
6932,9963,1111.462
6506,9094,1116.104
7638,8280,1338.362
5791,6551,1355.029
6667,6831,1357.322
6870,6894,1359.4
9818,9944,1371.22
10023,8944,1375.455
5571,12750,1433.448
10830,8634,1500.539
10345,9742,1514.864
10073,8602,1516.518
5918,8893,1591.658
4841,9261,1596.21
5468,12458,1649.392
11689,6974,1758.711
9254,7238,1787.9
9442,9132,1833.559
13038,5124,1873.204
14063,6416,1878.85
12120,7241,1888.479
4806,9884,2010.879
5974,10570,2016.582
7598,11422,2031.461
7635,12115,2039.251
6487,11262,2039.315
7147,12633,2044.288
7235,12292,2046.994
7289,12210,2048.079
7755,11984,2048.375
14144,4514,2180.578
13758,7392,2192.464
13564,10147,2212.236
13998,10620,2215.686
14120,7669,2221.911
13982,8678,2226.182
8017,8452,2360.758
5891,6230,2363.607
6259,5981,2370.042
5207,4829,2394.744
4767,6072,2401.739
4861,5733,2405.781
4547,9086,2491.827
5448,8570,2495.725
3469,8737,2500.587
4878,5680,2515.128
13368,9663,2542.765
3084,12050,2644.911
13936,10168,2686.074
11986,13304,2694.851
12435,5255,2727.477
10642,3182,2747.711
10335,13538,2820.144
10344,13938,2892.712
5917,10687,2997.888
7236,11728,3002.304
7285,11751,3004.147
7190,11626,3008.031
7196,11306,3011.522
1663,10416,297.873
13095,2485,390.604
12160,2295,393.468
3030,11605,565.989
6454,6403,618.098
14018,4658,738.851
11354,5094,758.092
11641,5507,758.972
10926,3531,782.897
4061,13767,931.318
10021,1397,935.471
12637,2122,937.862
10803,967,956.405
13588,4244,1111.045
13538,4033,1112.559
13876,5808,1123.045
13740,7713,1123.274
13940,4374,1126.025
13171,5298,1132.414
13634,3018,1224.229
13768,3343,1225.236
12495,2586,1239.572
12547,2437,1243.257
13290,4070,1248.106
13625,3616,1283.511
10055,9759,1357.486
9987,9768,1366.596
14136,6713,1464.107
10853,5435,1479.229
8094,6826,1520.257
8398,6510,1525.08
10583,10420,1586.866
13920,9229,1589.052
13851,8918,1591.177
11413,11155,1604.504
8644,8567,1645.362
7918,10772,1649.592
7122,7858,1678.888
10461,9750,1701.346
10438,9851,1702.332
7298,13700,1709.747
7678,13818,1711.353
5457,13169,1724.573
11122,5386,1741.88
11168,4426,1744.958
12154,8404,1756.895
6130,11108,1818.363
7480,11666,1826.028
6703,11492,1828.696
7109,7292,1844.423
9120,9555,1852.76
10874,12704,1895.601
10935,13223,1898.82
10038,9302,1924.199
10037,8733,2012.931
9886,9000,2014.587
10449,13308,2041.028
10604,12924,2043.246
10259,9674,2052.677
3936,10364,2100.185
3796,9819,2107.414
3240,9338,2111.288
3662,9119,2112.547
8267,6726,2213.472
8296,7462,2218.42
10250,10306,2230.821
11128,12063,2255.843
7304,7560,2364.159
9227,8553,2365.606
8212,8143,2367.247
7676,7734,2369.597
7320,8958,2370.856
9729,6305,2380.916
9873,6417,2384.17
4670,9285,2531.807
4883,9132,2535.177
5477,9259,2540.426
3944,9938,2542.685
4280,9535,2543.941
950,3543,2615.314
620,3220,2641.855
2991,1170,2657.759
5363,1555,2672.002
3127,2660,2739.029
3774,2931,2749.248
955,795,2785.511
3629,2829,2785.923
4646,4098,2787.421
12592,1606,140.509
8023,7204,210.355
9494,5588,216.322
7956,7685,231.867
2491,12917,247.754
8503,8235,331.302
8778,7686,369.011
4169,13087,414.347
1039,10826,489.185
8409,8323,546.445
8638,9127,590.949
7548,7810,616.289
8163,8294,628.276
7245,9120,634.138
3927,13855,708.234
2818,13579,710.378
7914,8276,712.17
7289,7810,715.362
8440,8351,727.024
7115,9051,729.728
7078,6500,749.141
7754,7050,752.502
3743,11256,799.657
2775,12347,808.687
2892,12512,810.154
9931,9847,850.373
9513,864,879.24
7910,1099,895.279
9950,5628,942.351
8004,8361,981.911
9418,9579,1042.851
9356,9446,1042.982
5899,5001,1094.598
5143,4961,1097.188
3125,13831,1154.768
5939,6183,1229.651
5699,5850,1234.85
5971,7125,1271.377
1082,12239,1306.721
1021,12121,1309.241
2696,12738,1316.059
3216,12882,1360.233
1105,10346,1368.266
6333,1235,1412.11
6312,1142,1413.125
4856,5042,1447.479
1621,10395,1449.626
3463,10716,1451.3
1733,11641,1458.475
2652,12275,1471.077
12319,1895,1531.539
11202,4544,1552.706
10737,5305,1562.839
10651,5358,1568.951
10282,5745,1569.968
11442,5010,1574.822
9285,8808,1690.513
8121,7321,1691.632
6660,7124,1703.135
4856,6156,1750.318
4095,12873,1785.947
2272,7728,1831.402
2877,7563,1832.495
1561,7949,1836.547
8025,1764,1869.559
3932,13850,1969.289
3828,4308,1975.704
4145,12705,1986.158
4077,12851,1988.666
4444,13351,1990.608
3209,7812,2004.166
3199,7768,2004.828
7360,12381,2070.488
6870,10009,2077.762
8448,10477,2088.61
13659,5051,2099.46
6564,9443,2115.11
9972,5545,2157.653
6194,6117,2250.024
6741,6884,2317.662
8648,8666,2330.298
8758,8611,2330.957
9420,9232,2332.346
11554,11034,2342.481
11609,10676,2344.228
9696,9047,2439.002
10257,10620,2496.63
11907,10893,2500.835
11897,11061,2501.703
11223,10766,2524.366
10910,11311,2536.672
3719,11568,2594.168
1559,12991,2603.767
4869,8253,2623.327
4646,7482,2634.334
4720,8910,2642.373
6818,6394,2788.664
5987,8295,2807.667
5554,9404,2819.687
6208,9129,2820.747
12881,13348,2874.253
13417,13940,2878.989
12974,12838,2883.82
12852,12977,2884.182
10104,8944,183.323
7389,7187,246.874
10129,849,300.592
3210,10614,311.482
2912,11398,314.134
1842,12151,326.096
7883,7378,342.75
7583,7885,418.296
12507,2411,446.739
1164,11470,447.45
13296,3334,454.456
6565,6189,493.403
1711,11688,540.154
11508,1110,550.412
1428,10670,578.206
2288,9805,635.695
12774,2724,682.465
11206,1036,696.09
10896,1036,697.708
11070,1066,697.708
12575,1619,734.348
12410,1920,738.457
11387,3869,827.375
10367,2537,834.35
905,10997,871.495
1608,10374,872.151
1078,10112,877.161
1834,11590,878.627
4723,7156,959.633
4766,7326,961.37
11562,1404,997.058
11095,1467,1001.537
975,8770,1036.043
1513,10752,1046.265
1389,8728,1086.924
5712,5252,1172.942
4858,4934,1195.846
4980,5418,1198.369
3923,3539,1202.533
1456,8955,1244.482
3493,8821,1322.105
3328,8268,1330.068
1756,7611,1368.446
977,8014,1371.309
1633,7675,1372.25
1708,7748,1387.029
1613,8169,1392.562
3525,8804,1400.487
7917,1442,1439.08
3215,13559,1465.446
6686,6587,1472.828
8741,8897,1475.88
7915,7560,1482.267
7642,7217,1514.312
8578,7989,1518.779
8756,8129,1518.814
841,7470,1584.214
10047,7066,1614.426
8638,5591,1616.263
8828,5501,1618.0
8771,6040,1622.569
8873,5708,1623.984
9600,6217,1627.027
10890,5480,1693.235
9586,5514,1698.146
10233,4916,1700.589
8818,4203,1708.024
2179,13430,1722.548
3925,4498,1755.73
6642,4761,1769.09
6256,4606,1769.189
5315,3294,1778.177
3654,4944,1805.866
2985,5475,1808.728
6835,13919,1850.981
6199,9254,1883.217
5331,8966,1888.729
6925,9647,1891.639
5882,8832,1894.061
5383,8951,1895.28
5695,8972,1904.916
6391,8172,1907.146
5745,12730,1931.171
5502,12662,1933.728
8384,8084,1993.481
9822,9546,2035.585
9317,9033,2035.744
9226,9042,2036.501
9337,9010,2037.963
10334,9956,2042.051
10336,5148,2134.434
10232,7277,2141.698
9992,7339,2154.799
8655,8883,2164.831
2508,716,2177.032
7562,816,2199.6
13582,13044,2203.315
6939,1003,2209.043
5236,12447,2277.916
8513,10062,2300.238
9287,8521,2307.145
9134,9142,2308.369
12886,13112,2433.948
12961,7111,2457.537
13181,7048,2458.922
13270,7368,2458.988
5854,10418,2546.162
6959,7892,2556.141
9995,9117,2571.893
10073,10089,2584.666
10118,10315,2585.519
4183,4384,2618.496
9759,9022,2736.376
8053,10277,2736.774
6246,6366,2750.409
7135,8019,2757.58
7357,8881,2759.936
7923,8229,2769.928
8480,7673,166.547
6103,9172,241.601
6366,10132,248.745
6994,7321,257.408
6798,7556,259.632
10799,1484,404.673
11026,1272,406.722
8186,7505,478.295
13435,5262,493.259
13180,3935,495.021
2861,12915,556.419
2527,11620,569.619
10025,1693,594.792
12867,2725,632.285
8500,8615,660.177
13555,5644,668.454
3430,13072,733.212
11251,1706,892.242
10201,10051,937.843
11715,1906,949.442
12801,2950,956.092
6697,12813,1021.057
2115,11667,1057.146
1034,10698,1094.663
13115,2898,1118.806
10323,1547,1129.169
11594,1408,1135.85
9822,1687,1150.268
13035,2527,1160.957
12552,1742,1162.36
12704,1713,1166.784
10597,1464,1177.008
10004,1122,1180.864
10091,1658,1183.322
13245,2108,1196.825
10236,2972,1268.468
14078,4300,1305.471
12778,7404,1328.598
13295,7329,1332.32
11403,7998,1332.976
9292,5554,1409.571
9402,5613,1409.643
10203,5693,1409.876
9425,5983,1418.14
8749,10759,1433.746
7927,10216,1434.369
6499,13545,1467.685
12579,5869,1517.506
12707,9467,1544.857
12756,7166,1564.328
12339,7275,1580.742
4768,8236,1726.618
6680,9416,1729.881
5627,9196,1738.719
6792,8950,1743.861
7876,8108,1746.818
7086,9963,1748.178
7172,10060,1750.631
10621,12790,1791.928
11871,11182,1805.202
5674,8706,1971.469
9682,9896,2111.439
7827,8245,2117.527
9923,6588,2123.42
10696,4976,2242.504
11293,4476,2244.284
9718,4479,2246.248
11160,4416,2254.077
13543,5012,2335.113
13376,4711,2337.848
13938,5102,2339.986
13436,5006,2341.784
13756,5036,2344.673
7672,5608,2363.614
7783,5724,2424.466
8306,5731,2428.37
8744,5539,2429.09
3885,9585,2556.63
3814,9837,2559.39
3193,9262,2559.67
4606,9336,2562.591
3276,7986,2568.998
3363,8583,2573.415
3965,9504,2577.954
3754,9181,2578.815
10368,5141,2641.875
4810,9946,2776.693
4855,7536,2782.619
4199,7283,2790.552
4981,8532,2794.773
4727,7721,2799.102
5609,7589,2804.475
6030,8215,2806.713
2988,13182,137.35
13538,3643,355.41
2834,12422,426.848
3418,7853,539.452
3009,7088,540.574
6602,7570,559.392
7580,7854,709.856
13352,2863,743.848
13294,3408,743.975
12280,1443,751.942
2351,13461,774.197
5557,9495,942.333
5456,12608,948.486
5944,7308,957.767
3902,13542,1084.888
1743,12117,1117.972
3930,13274,1221.331
3765,12765,1223.836
5013,12445,1229.282
9054,6092,1231.979
8789,8682,1281.538
8388,7667,1297.292
7514,7638,1301.909
7889,8191,1304.106
1540,10371,1495.09
9680,5804,1634.588
10084,4968,1639.728
8691,5343,1642.311
9972,6779,1645.601
8534,6689,1648.28
8562,6692,1648.313
7646,3264,1804.539
6529,4701,1808.171
7971,3423,1818.664
8066,3519,1821.479
9340,6217,1827.367
9651,12865,1876.978
6490,12708,1901.577
6383,12668,1901.577
8547,12950,1923.8
3560,8691,1947.155
3566,11166,1959.048
3608,10956,1960.985
5024,8702,1977.891
2753,9763,1999.679
11984,7250,2056.536
13234,2180,2121.034
3766,13040,2143.39
2722,12877,2150.135
2453,13521,2154.877
11158,5780,2326.48
12040,5165,2333.498
11352,11728,2359.923
3188,3568,2361.851
10255,9627,2520.236
10204,10504,2525.52
9098,9991,2528.562
10251,10974,2528.921
10018,1548,2600.814
4674,10220,2634.256
4173,10191,2634.922
4989,10798,2641.856
6678,9930,2650.462
7689,10170,2652.73
8402,12257,2682.953
7338,5963,2766.307
7161,3199,2779.057
6060,4331,2781.627
6270,3338,2789.355
888,667,2811.0
13121,4760,249.12
13378,4170,253.234
6177,6171,335.269
11073,1677,376.43
11677,2077,378.471
8080,7399,507.51
5427,6141,522.788
5404,6162,529.461
9422,6996,701.613
1287,11614,730.557
6926,7013,798.651
10141,1095,893.798
10392,1254,897.912
8211,1535,916.898
10737,1008,924.411
10746,4988,969.841
10553,5307,972.451
9795,6196,979.958
2077,12160,1106.676
5924,7047,1129.854
6410,5946,1218.954
13672,4269,1238.716
13800,4122,1243.63
6053,9116,1320.477
6448,9134,1324.835
3716,10808,1337.144
4740,1604,1386.554
6274,5155,1400.477
10628,5286,1436.877
9909,4079,1444.23
8096,4842,1453.476
4037,5057,1479.512
13917,3962,1563.703
8321,8290,1665.502
7456,7973,1670.518
8287,7194,1680.377
4687,5042,1719.589
4734,7122,1723.004
6926,11482,1749.23
5035,9269,1805.55
3208,9117,1812.77
5262,9201,1816.337
8152,10110,1831.862
4967,4661,1959.767
5640,5588,1960.675
7365,7532,1977.392
8930,7430,1983.655
9897,10463,1993.592
10334,10050,1998.884
10171,10445,2008.223
6628,8130,2181.738
6952,9202,2184.587
5286,9104,2188.41
6813,9946,2191.972
5177,8828,2200.212
4852,8255,2203.96
7571,7388,2218.084
5039,12334,2306.791
5358,10279,2343.257
6525,11258,2345.411
6996,9060,2352.719
13480,9397,2431.591
14122,10532,2512.347
13017,9837,2538.278
12947,11349,2573.259
13114,10684,2581.969
13393,10467,2583.699
13757,5488,2595.643
6209,9156,2783.262
6522,9304,2785.664
6511,9088,2786.332
5634,9368,2795.9
11444,10087,2805.633
12822,13304,2820.48
12796,13376,2821.307
6749,7062,201.274
7651,6003,206.072
3568,13872,274.595
6490,6654,398.665
8560,5294,401.885
7092,7166,449.798
13854,4945,487.904
13480,5510,488.881
13544,4908,489.533
2487,11716,506.255
8498,8311,560.611
11744,2456,600.618
4813,8902,665.088
6293,8276,671.638
1260,10967,677.839
774,9992,677.969
12464,2220,731.743
1633,9751,739.833
10699,3178,741.293
7350,976,783.244
8409,900,793.651
13180,2849,842.579
13565,3728,846.425
9776,3324,933.105
896,9902,941.973
7033,4316,948.73
7433,1678,967.935
7766,2302,985.279
8760,5697,1003.862
3319,8018,1043.432
2218,7531,1062.532
3298,8105,1063.055
4800,5874,1072.56
10856,1720,1139.527
5066,5078,1161.786
5100,3800,1170.345
4441,4931,1194.266
3831,3608,1217.59
5693,4963,1228.703
4608,1041,1250.233
10492,5611,1287.512
7678,5136,1290.432
9613,4649,1299.049
7958,7774,1356.088
8718,8361,1361.108
5151,5082,1383.933
4721,4309,1386.163
4933,4462,1386.182
4682,4601,1386.756
944,4846,1443.661
1031,5570,1447.364
1164,6304,1449.856
2490,9020,1462.282
4867,10255,1553.59
5118,10339,1555.177
4948,9674,1559.582
3716,10780,1562.427
3777,10772,1564.228
4365,4550,1587.291
6032,5852,1638.359
7101,6503,1647.038
9545,4608,1678.889
5874,953,1740.39
1316,8124,1766.984
1141,8285,1772.747
2309,9312,1793.602
3609,1598,1797.535
7877,7909,1875.652
8421,7945,1877.2
7905,8295,1879.347
7920,7457,1882.836
8524,8796,1882.879
7624,7735,1886.259
4870,9154,1988.038
4944,10030,1989.272
3774,9206,1991.172
4594,10297,1993.316
3904,10033,1994.358
4218,9968,1995.445
5447,9267,2000.442
1940,2517,2052.96
2628,2186,2054.536
3425,11193,2164.006
3753,11281,2164.228
4873,6119,2181.645
4780,7313,2196.156
4410,7095,2205.023
1325,5517,2305.742
2358,5389,2313.654
1282,6518,2315.324
1151,5928,2316.605
1199,6302,2317.31
958,7206,2318.863
9462,5338,2447.68
8592,5418,2451.013
8511,5314,2451.819
7608,3012,2457.968
6829,4650,2458.537
1174,1148,2484.01
1705,10750,152.207
11267,1912,158.935
7849,7373,191.661
11363,1918,243.738
12004,1658,249.022
8927,6609,318.266
6355,6572,413.473
12145,2515,442.373
7559,6808,574.266
8144,7344,575.928
7697,7538,591.675
7398,7255,595.291
7897,7582,602.0
6284,6620,617.778
11917,2199,766.242
12715,2299,770.481
4660,13794,795.72
11435,1901,812.631
8747,5544,889.192
8493,8607,1015.663
9782,9457,1016.78
9978,9506,1017.566
9168,8617,1020.422
8429,8805,1020.745
6563,8449,1027.758
6662,6799,1126.778
9221,9345,1213.484
8801,9831,1220.799
10907,10463,1229.951
11400,10957,1237.046
11670,10994,1239.304
9533,4251,1342.656
10056,5004,1344.361
10002,5079,1346.82
11264,6048,1350.396
10129,4939,1350.494
10603,9971,1378.322
10332,10917,1382.222
9936,11178,1382.551
4684,9356,1424.058
7480,8768,1467.233
6631,9165,1470.445
10887,8906,1531.136
10120,9691,1534.318
10243,10256,1542.887
9318,8938,1555.052
9524,11706,1585.148
9793,5426,1658.758
9705,5534,1667.576
9102,5437,1669.41
4323,6005,1682.603
3040,3610,1717.36
4953,4470,1727.105
7004,8821,1803.214
6402,9694,1806.436
6194,10434,1816.4
7086,11626,1835.901
6742,11392,1836.065
6524,8347,1846.854
7204,7606,1849.224
7647,7425,1852.014
5054,5420,1865.183
4848,5992,1868.503
9842,9130,1963.71
11862,9604,1963.948
8354,8536,1978.523
7986,7208,2006.16
8017,7052,2008.73
8764,9976,2019.612
8844,10546,2019.82
6348,11164,2112.748
5685,8501,2124.694
10272,4648,2149.742
3968,3356,2167.522
4636,5278,2173.338
5469,9434,2216.298
9786,6458,2296.489
7340,9674,2374.064
9406,10059,2407.967
9216,9621,2412.937
9424,8680,2426.154
9732,9308,2427.895
10377,10569,2431.159
13049,12158,2467.949
13352,12076,2469.696
13144,12316,2471.661
6289,6698,196.013
12010,3750,377.675
13890,4797,398.86
9012,9513,455.319
11950,1569,504.951
11696,1942,518.479
11878,1590,524.436
11812,1725,525.551
13401,3229,531.02
1828,12250,552.184
6433,6856,586.918
4224,14031,641.86
2646,13530,650.202
14026,3864,704.497
13135,2540,710.258
5847,6174,719.789
4274,14056,732.304
11565,1385,742.36
13407,2957,756.499
13348,3156,758.97
13314,3184,759.751
13338,2708,816.586
11577,1848,821.99
14071,4810,868.703
13470,4741,873.137
7856,7308,913.438
13032,1794,978.995
13505,3446,987.047
5748,5365,1108.144
7063,3800,1122.586
7060,3596,1126.42
7744,2471,1129.34
7761,2162,1130.688
1904,11458,1176.236
6038,5189,1237.51
4880,4913,1245.794
5439,5253,1247.252
5343,5502,1248.008
5897,5063,1249.314
5631,5277,1251.023
4491,4517,1259.47
7161,896,1315.187
7923,7033,1341.722
9340,8650,1342.083
7182,7744,1352.57
6965,6456,1370.35
7446,6021,1372.888
9637,9413,1393.511
8882,9684,1398.39
9445,5580,1428.337
6017,7233,1610.915
7419,6221,1624.284
7198,6447,1624.818
10405,6553,1634.376
13059,5254,1761.157
12860,5364,1765.068
12317,5053,1765.638
12989,5147,1768.177
12643,5097,1768.969
12643,5499,1771.183
13511,5269,1771.914
1425,7254,1899.401
2582,7498,1905.679
1449,9153,1913.791
1507,9487,1920.798
1636,9434,1923.234
2178,9596,1925.29
3709,13688,1940.382
4927,9649,2091.04
7562,9935,2101.004
5152,10044,2124.705
6315,7150,2176.814
4112,4781,2368.65
3609,3011,2382.078
2949,1956,2418.07
2851,2016,2418.145
2508,1784,2423.119
2494,1744,2426.457
2032,1838,2440.161
2294,1193,2441.197
13773,3595,165.923
8598,8412,185.821
4127,13889,236.399
3790,13470,238.157
6525,9994,263.78
2670,13701,337.355
12543,2415,407.516
11253,8562,475.426
11422,5962,492.936
3591,13883,499.008
12523,7294,509.297
12544,7438,514.037
13443,7259,517.347
12192,2360,625.697
12368,1717,629.186
11673,3475,696.867
3990,11587,702.473
13968,3852,733.426
13038,3033,751.067
11322,4427,818.465
11755,3913,824.237
11340,6199,844.476
13439,3832,861.604
13628,4153,866.66
7919,7948,926.423
8547,7950,936.81
7716,7352,996.755
9978,6014,1070.331
6330,8040,1084.83
13246,7604,1119.648
7062,9638,1119.75
13432,7014,1121.087
8584,8162,1122.988
8463,5981,1146.147
8262,7124,1153.283
7850,8344,1157.487
10278,800,1211.611
2731,13150,1260.735
6007,6301,1279.057
5840,6127,1289.049
5974,6025,1292.26
6538,6558,1295.999
8099,7439,1304.229
6520,7165,1327.075
5095,5880,1345.507
6741,6663,1348.464
6402,6761,1358.469
7448,7463,1490.052
4987,5380,1536.811
4433,4755,1555.778
4156,3511,1566.643
3823,4540,1579.491
2490,3746,1593.49
2061,3439,1597.006
4920,12369,1627.978
5828,12469,1629.419
8799,8283,1652.528
13394,2424,1686.905
7406,7078,1718.12
9998,1176,1728.407
10958,5362,1814.043
1675,11285,1815.5
10220,5471,1818.029
10828,5294,1823.699
10922,5491,1825.043
5666,9487,1855.292
8779,6177,1989.145
10855,4468,1990.363
11361,7834,1996.195
13718,10408,2007.689
14211,11936,2018.832
11874,11973,2052.768
10733,11052,2061.172
9360,9886,2157.453
9955,9779,2169.02
10358,10318,2172.619
11860,12448,2197.42
12552,13607,2202.287
11377,13955,2211.597
10670,12575,2223.898
10598,13020,2226.242
8032,10652,2308.664
3022,5574,2353.268
